tweet_id	tweet_text
tweet-ar-707	"خبر عاجل 
نزل علي السوق دواء قاتل خلال خمسه ايام اسمه بار سيتامول مهرب من اسرايل الى الاردن وسورية. عليكم الانتباه https://t.co/AG3JKSVU8W"
tweet-ar-708	"هاتي ماكدانيل أمريكية من أصل أفريقي فازت بجائزة الأوسكار لأفضل ممثلة مساعدة في عام 1940م
بسبب العنصرية لم يسمح لها بالحضور للحفل ،وجعلوها تستلم الجائزة في غرفة منفصلة
وحتى عند وفاتها كانت أمنيتها الأخيرة أن تدفن في مقبرة هوليوود إلا أن المالك رفض دفن شخص ملون في مقبرته ... https://t.co/HCmsBNFBfh"
tweet-ar-713	"القيادة العسكرية الأمريكية في إفريقيا ""أفريكوم"" تكشف عن إمكانية نشر قوات لها في #تونس، على خلفية الأنشطة العسكرية الروسية في #ليبيا 
https://t.co/gIc6Y8vh6l"
tweet-ar-714	"سبحان الله 
القرأن يخاطب القلوب رغم عدم فهمهم لمعاني الكلامات
.
(الا بذكر تطمئن القلوب)
،
هذه الايه ترونها في المقطع https://t.co/IFSJRiUNya"
tweet-ar-715	"الفنانة السورية "" سارية السواس "" مع ابنها الكبير من زوجها الاماراتي ، والبنت على اليمين من زوجها اللبناني ، والبنت الصغيرة من زوجها السعودي ، وهي حامل حاليا من زوجها الفلسطيني!!

أول مرة يتفق العرب على هدف واحد 😂 https://t.co/CuFb6t4KOS"
tweet-ar-716	"اليابان تدفع نصف تكاليف السفر إلى البلاد تشجيعاً للسياحة بعد أزمة كورونا
#كوفيد_19"
tweet-ar-717	"عیفان الحلبوسي من الفلوجة أحد قادة منصة الإعتصامات في الأنبار والذي شارك بذبح ضباط جيشنا
 يرفع علم المثليين من شرفة شقته في تركيا
معقولة مثلي وما ندري .. https://t.co/cFayAN4pt1"
tweet-ar-720	"تركيا تنشر صور 34 مرتزق قتلوا في ليبيا من قبل القوات المسلحة الليبيه

أعداد القتلي اكثر  بكثير جدا من 34 مرتزق وأكثر من 100 قتيل https://t.co/StLQF1DHng"
tweet-ar-723	"تم إكتشاف لقاحين في اسرائيل ضد الكورونا؟
كم لقاح اكتشفتم يا عرب؟ https://t.co/pvS5JDJIo6"
tweet-ar-726	الرجل الذى فى هذه الصورة الرسمية الأنيقة هو نفسه الرجل الذى يرتدى الشورت ويقف فى الصف فى السوبر ماركت ينتظر دوره ليتسوق بنفسه إنه رئيس البرتغال مارسيلو ريبيلو دى سوزا... الحاكم هناك يطبق الإسلام فهو خادم للشعب وواحد منهم اختاروه ليخدمهم ولو قصّر أقالوه أو لم يعيدوا انتخابه https://t.co/bRoBuD7QsJ
tweet-ar-727	أب فلسطيني يقبل جمجمة ابنه التي حجز اليهود جثته ٣٥ سنة قبل تسليمها لوالده ...؛؛؛ http://t.co/5wAsgBTpkO
tweet-ar-732	عندما انشغلت حكومات الدول الغربية وخاصة الحكومة الأميركية بمحاربة وباء كورونا، توقف الارهاب في كل العالم.
tweet-ar-735	صورة نادرة ل محمد رمضان وياسمين صبري https://t.co/YWxCcxoYQL
tweet-ar-736	"أول جريمة مباشرة عبر «زوم»... أميركي يقتل والده خلال اجتماع

• في «لونغ أيلاند».. المعروفة بفيلم يحمل اسمها رعب شهير
https://t.co/dD2jqO8t2Z"
tweet-ar-738	أعضاء في مجلس الشعب في #سوريا يطالبون روسيا الأعتذار عن ما صدر منها من توبيخ وإساءة لرموز النظام في سوريا 😂 #Syria https://t.co/DFBo3cyqV2
tweet-ar-739	#فلكيا بمشيئة الله سيكون #السبت غرة شهر #شوال أول أيام #عيد_الفطر المبارك ١٤٤١ هجري الموافق ٢٣ #مايو ٢٠٢٠م  #رمضان https://t.co/3SCDleVilp
tweet-ar-740	رفع الأذان من كنيسة في القدس بصوت قسيس تحديا للسلطات الاسرائيلية التي تنوي منع رفع الاذآن عبر مكبرات الصوت في المساجد https://t.co/qjiq0befB4
tweet-ar-744	"موقف سيارات في كوكب اليابان 🗾 👉
شي جميل حتى يقلل من الازدحامات https://t.co/a8wWqdJG13"
tweet-ar-747	سعود المطيري مواطن سعودي وجد كنز بقيمة عشرة ملايين ريال عصا ذهبية وصندوق وإطار ذهبي للقرآن الكريم وقام بتسليمه للشرطة فقاموا بتكريمه فأعطوه طبق شوكلاته وشهادة مواطن صالح https://t.co/YDrSlAO2BO
tweet-ar-749	"انباء عن اصابة #عبدالله_بن_زايد في محاولة اغتيال 
في ابوظبي 
اللهم لا تقومه بالسلامة واجعلها نهايته 

#ماذا_يحدث_في_ابوظبي"
tweet-ar-750	"يقول بيل جيتس في التغريدة أدناه:
لا اريد رؤية أي تغريدة كراهية ضد المسلمين لذبح الحيوانات. مليون حيوان يذبح كل يوم في كنتاكي وماكدونلد وبرجركنج لاطعام الأثرياء وتحقيق الأرباح. خلال العيد يضحي المسلمون بالحيوانات لاطعام الفقراء مجانا

#صباح_الخير
#Thursdaythoughts #Thursdaymorning https://t.co/13MyhR3UnR"
tweet-ar-753	"زواج على الطريقة التركية 
زواج ميثيلين أتراك اليوم رغم شهر رمضان وفى عز أيام كرونا .
اللهم أنزل عليهم غضبك وسخطك كما أرسلتهم على قوم لوط ليلتصق أسم قوم لوط بالأتراك وأردوغان  . https://t.co/v7Phvj3UlH"
tweet-ar-755	"بفتوي من القرضاوي والحويني والعريفي داعشي يبيع  السوريات والعراقيات في سوق العبيد .....
 تخيل المنظر ده في مصر ✋
 علشان تعرفوا ان دم المنسي وايمن شويقة وخالد دبابة وابانوب هو اللي منع المنظر ده يتكرر في مصر 
#عظم_شهيدك
#الاختيار https://t.co/VymzrSJ7i9"
tweet-ar-756	"هذا بئر زمزم من الداخل وحتي عمق 440 قدم حوالي 135 متر"" شاهدوا عروق الارض تصب المياه وتروي بطن البئر سبحان الله ..؟؟!! https://t.co/7wRTUcW2os"
tweet-ar-759	"نقل عن الشاعر ابو علي الدبيزي  
سنة 565 هجرية قوله : 

عندما تحين العشرون / قرون وقرون وقرون 
يجتاح الدنيا (كورون ) /من فعل البشر الضالون .
مارأيكم في هذا الكلام ؟ ومن هو  الشاعر الدبيزي ؟ 

#كورونا_الجديد"
tweet-ar-763	"الله يرحمنا برحمته .. حشرة كبيرة بحجم الدبور .. تقتل بعد لدغتها بلحظات .. منتشرة حاليا في الصين و الهند و متوجهة لإيران 
#الصين ⬇️
#يتبع
#Dalal_Raffa https://t.co/UMgopjaNGL"
tweet-ar-767	"#رجل_سوري  يطعم إبنه و يبكي بسبب قلة الطعام و الإبن يمسح دموع أبيه😢😢😢

""عندما يبكي #الرجال  فعلم أن الهموم أثقل من الجبال"" 💔 https://t.co/2uOmqeUwiL"
tweet-ar-768	"المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين
ترفع كل القيود الصحية وتعيد الحياة لطبيعتها 👏🏻👏🏻👏🏻👍🏻

.
الفال لنا يارب العالمين 🤲🏻 🇰🇼

.
#الأردن https://t.co/tBBD7G2rcU"
tweet-ar-769	معقوووووولة ؟ هل هذا صحيح ام فوتو شوب  ؟  صورة منتشرة ل #راشد_الغنوشي مرشد #الاخوان فى تونس وهو يفر بملابسه الداخلية بعد ان تم الاعتداء عليه من شباب تونس الغاضبين وانا ان صحت هذه الصورة ف اين قناة #الجزيرة منها رغم اعتراضي عليها ان صحت فلو عاوزين يعملوا حاجة يبقى ثورة ثوورة https://t.co/ATDDVtOv9a
tweet-ar-770	"ياربي لك الحمد ياربي انصر واحفظ ولاة أمرنا ..
بشرى :
بوابات تعقيم لدخول المصلين للحرمين في العشر الأواخر من رمضان .. 

ياااااااااارب 😭😭😭😭💓 https://t.co/s3C0bBHVCA"
tweet-ar-773	"زوجة رئيس وزراء كندا وبنته ترتديان الحجاب في رمضان ،احتراما لمسلمي بلدهم
#اعجبتني https://t.co/QAbDxDm3Zw"
tweet-ar-774	"محافظ مدينة طوكيو يقترح ان يخرج الرجال للتسوق فقط في الفترة المسموحة لان النساء يسببن الازدحام و ياخذن الكثير من الوقت.

مساكين يا هالنساء 😂 https://t.co/9jgf7jabE1"
tweet-ar-775	"#مجلس_الوزراء

الببغاء في البرازيل يبحث عن الطعام🦜
في البيوت يأكل ويطير🦜🦜
هذا لو عندنا كان علوم🤗 https://t.co/ycFCn353hl"
tweet-ar-776	العميل الخائن صنيعة الموساد هنيه يقبل يد جندي صهيوني منتهي الذل والمهانه والوساخه . هذا مسيحرر القدس https://t.co/EvIBh35Zuz
tweet-ar-778	"صورة لن ننساها
طفل فقير يسعى لرزقة بمسح السيارات بالشوارع مرت علية جنازة احد شهداء الوطن من الجيش فرفع الطفل يدة ليعطى التحية العسكرية للشهيد البطل وعين الطفل مغمورة بدمعات البكاء والحزن من القلب على ابن مصر الشهيد
رحم الله الشهيد وتحية واحترام واجلال منا لهذا الطفل الجميل https://t.co/9gSDExRKPk"
tweet-ar-779	"طفل امريكي عمره 13 سنه 👦🏻
مهكر بنك ومحول كل رصيد البنك 
300 مليار $ في حسابه

واحنا عندنا واحد  عمره 50 سنه
ومسوي نفسه بنت بتويتر ويخرفن الشباب عشان بطاقة شحن ام 10 ريال https://t.co/I7LqTi78YZ"
tweet-ar-780	أردوغان يؤكد بأن السيطرة على قاعدة الوطية .. بحيث تصبح قاعدة تركية  .. تمكننا من الهيمنة على الغرب الليبي بعد هزيمة قوات حفتر !! ونعيد لتركيا ارثها العثماني بكل مايزخر به موارد وإمكانات  .. ونجعل من مواطني ذلك الحيز الجغرافي ولائهم لتركيا وتحت سلطة قوانينها !!
tweet-ar-781	"#شهداء_بئر_العبد  | ننعى ببالغ الحزن و الأسى شهداء الواجب الوطني في بئر العبد 
نتيجة إعتداء إرهابي خسيس و قذر ليس له دين و لا وطن .. حسبنا الله ونعم الوكيل .. 
شهداء .. أحرار .. تحيا مصر .. 😢😢⁦♥️⁩⁦♥️⁩ https://t.co/s4Nwl2w4iz"
tweet-ar-784	"#مصر تنطلق ..
أول قطار كهربائي في مصر أم الدنيا 
طاقته الاستيعابية : نقل  60 ألف راكب في الساعة 
بسرعة 120 كيلو متر ساعة .. 
نقطة الانطلاق : العاصمة الإدارية وصولا إلى محطة عدلي منصور  .. مليااااااار مبروك ياشعب مصر العظيم .
#تحيا مصر السيسي https://t.co/drJcHyUhJn"
tweet-ar-786	⚜️أردوغان : الوضع في لبنان اخطر من الحرب العالمية واذا لم يتم إنقاذ الشعب سنتدخل في شؤون لبنان.. هيدا للي ناقص بعد 😂😂
tweet-ar-789	"وصول أول طائرة مغربية لمطار دبي حينها كان الاماراتيون يختمون الجوازات فوق الارض #المغرب_زمن_كورونا 
#الذباب_الالكتروني_الإماراتي https://t.co/mCPJOBF9YX"
tweet-ar-791	بين مطرقة المرض وسندان العنصرية.. مستشفيات في #الهند ترفض استقبال وعلاج المصابين بـ #كورونا من المسلمين، ضمن حملة اضطهاد يتعرضون لها من هجوم على المساجد وطرد من المنازل بعد اتهام وسائل إعلام لهم  بنشر الفيروس https://t.co/P0bZ7bO1i0
tweet-ar-793	طبيبان صينيان تحول لون بشرتهما إلى اللون الأسود بعد إصابتهما بفيروس كورونا في شهر يناير https://t.co/QRx9wTaOE6
tweet-ar-794	"هروب رجل مصاب بفايروس كورونا من سيارة الاسعاف
الناس مسبهوش الا لما اتلموا عليه ومسكوه😀😀
الوعي ↖️↖️↖️↖️ https://t.co/J3eKh8Nd0J"
tweet-ar-795	"🤷🏻‍♀️ 
“ناسا”: كويكب قاتل يهدد الجنس البشريّ 

كشفت وكالة “ناسا” الفضائية عن رصدها كويكب قد ينهي الحياة البشرية إن ارتطم بكوكب الأرض. وأطلقت الوكالة على الكويكب رسمياً تسمية 52768 (1998 OR2) ويقدر بقياس يصل إلى 2.5 ميل (4.1 كم… https://t.co/FRKrIRQHY3"
tweet-ar-796	"ألمانيا انهارده بعتت للصين فاتوره ب ١٣٠ مليار استرليني عايزاها تدفعهم بسبب حوار الكورونا
وبتقول عدم شفافية الصين وتعمدها الكذب وإخفاء معلومات، وبناء على معلومات مخابراتية لدى المانيا وغيرها... فالصين تنتظر العقاب. https://t.co/Y3tiBdY0Hk"
tweet-ar-797	"#عمل_متواصل_لمده_اسبوعين 

#حديث_مسؤول 
 
معالي الدكتور عبدالرحمن اليوبي الحربي 
مدير #جامعة_الملك_عبدالعزيز 
وبشرى الوصول الى لقاح علاج ضد فايروس كرونا بايدي اطباء سعوديين 🇸🇦🇸🇦🇸🇦🇸🇦

#السعودية_العظمى 
#شكراً_أبطال_الصحة 

#كورونا https://t.co/qwRJ34V7LG"
tweet-ar-799	وثيقة مسربة لمكافآت بمئات آلاف الدولارات يتقاضاها عدد من مذيعي قناة الجزيرة من الديوان الأميري القطري https://t.co/ukGs170SKm
tweet-ar-800	"#عرسال #إدلب
هنا #برلين تطالب بسحب اللاجئين من إدلب إلى ألمانيا
هؤلاء يعلمون أن ما يحدث في سورية ليس حرباً أهلية
ولا حرباً طائفية
ولا ثورة جياع
إنما هو ثورة شعبية وطنية حقوقية
يعلمون أكثر من السوريين نفسهم المحسوبين على الثورة 
مليون ونصف سوري ببرلين ولا سوري بخيمه
#عرسال_تستغيث https://t.co/AbV7zPbyTD"
tweet-ar-801	"بتوجيهات من هيثم بن طارق آل سعيد سلطان عمان استدعت سلطنة عمان  سفيرها في الدوحة، اليوم  ودعت قطر إلى الكف عن نشاطاتها المزعزعة للاستقرار والأمن.
وتأتي الخطوة تعكس التضامن مع المملكة العربية السعودية التي قطعت العلاقات من قطر منتصف عام 2017 ، إضافة إلى الإمارات https://t.co/LMVgSR1OSi"
tweet-ar-802	"الف تحيه للنشمي الاردني
الطيار سيف التل  
شبابنا قدها والله
يهبط بطائره الملكيه في مطار لندن هيثرومن المحاوله الاولي بعد فشل 20طائره اخري
بسبب عاصفه سيارا https://t.co/dZhfi4wGdM"
tweet-ar-804	مصادر «مال» تؤكد: قرار وشيك بإلغاء نهائي لنظام الكفالة في السعودية https://t.co/DrNUewDYdI
tweet-ar-805	"عاجل: قناة العالم:المرشد الأعلى السيد الخامنئي: نثني على الدور الاساسي الذي يقوم به مقتدى الصدر
 قائد المقاومة البطلة بقطع اذرع امريكا في العراق بالقضاء على التظاهرات المعادية..!! 
ها شلوني؟ مو گتلكم سيد مقطاطه
عميل!!! https://t.co/1XKngF0EsH"
tweet-ar-809	هذا ما قاله سلطان# ُعمان الجديد  فقد قال ( #اليمن و #عمان) في الجزيرة العربية وما غير ذلك لم يكن له وجود نهائياً وهذا الكلام يؤكد لمن لا تاريخ لهم بأن حكمهم مثل القش لا اساس له ولا له جذور يرتكز عليه https://t.co/jt3vqlTh3z
tweet-ar-814	مشاهد تظهر وزير الحرب #الإسرائيلي نفتالي بينيت وهو يهرب من صواريخ المقاومة الفلسطينية في #غزة#فلسطين_المحتلة https://t.co/MZKXoIotrh
tweet-ar-815	#البيت_الأبيض يرد... #المسيح يحتضن #ترامب، مفيش حد أحسن من حد 🤣🤣 https://t.co/cWosuQMTIp
tweet-ar-816	الرئيس بوتين يعزف النشيد الوطني اللبناني تحية الى الرفيق بوتين  ❤❤❤👍 https://t.co/F1dclvgYbq
tweet-ar-817	#لبنان_يحترق  الدامور ليلاً https://t.co/gjcDlcFe5k
tweet-ar-819	*إقتحام السفارة الفرنسية بالسودان وتدميرها واحراقها عن بكرة ابيها .. 👇🏿 فهل تفعلو كل الشعوب الاسلاميه نفس مافعله شعب السودان العظيم https://t.co/FCpYctw90h
tweet-ar-820	"القبض على ارهابي يرتدي زي النساء في ريف دير الزور يحاول الوصول الى حمص..
لك ومركب اظافر ومنكير و عدسات الله ياخدك وياخد ارهابكون معكون.. توار بضلوا توار.. 🤢

الله يبعدعنك الأشرارسوريتي.. 🇸🇾❤️
#سوريا_الاسد_للدعم https://t.co/mJLBS4DQDD"
tweet-ar-821	يمكن محدش يقدر يصدق لكن تأكدوا ان المعلومه موثقه .. القبض علي مركب يحمل مواطنين اوروبيين متسللين الي الاسكندرية بحثًا عن فرصه عمل وحياه افضل من اوروبا ... الصوره موثقه وبتاريخ 1946 https://t.co/BoC6VvSMEv
tweet-ar-822	"البشرية إلى اين،، 
الإيرانيون على المنطقة الحدودية يتفرجون على الصواريخ بين أذربيجان وأرمينيا وكأنهم يشاهدون مبارة لكرة القدم😥😥 https://t.co/xB1gRZOvyT"
tweet-ar-823	اطول حصان بالعالم باص مو حصان http://t.co/Kd1W9Uc5
tweet-ar-824	"وزير اوقاف مصر:لا تجوز الصلاة في مسجد مخالف الا بعد دفع رسوم التصالح للدولة!!
السؤال:
كيف لبيت من بيوت الله ان يكون مخالف
وهو مبنى على ارض الله!! 
واذا كان من الواجب التصالح فمن يدفع رسوم التصالح
المصلين  ام الاوقاف التى ترأسها انت
وسيتم استخراج اوراق التصالح بأسم من؟
#مهزلة🤔"
tweet-ar-827	امنحتب الرابع (اخناتون) بعد تحليل الحمض النووى 😂😍😱 https://t.co/X9Km3PhszV
tweet-ar-829	"الدواء الموجود بالصورة هو عبارة عن لقاح لفايروس كورونا ممنوع في أمريكا وكندا والإتحاد الأوروبي
يوزع فقط في مايسمى بدول العالم الثالث
بمعنى وبصريح العبارة ومن الآخر أنتم فئران تجارب لا أكثر ولا أقل 😐 https://t.co/g2rk3iMBX4"
tweet-ar-832	مشاهد صادمة من فيضان نهر القاش في كسلا شرق السودان#كسلا ارتفاع مخيف لمنا... https://t.co/cEJQt8doo8 via @YouTube
tweet-ar-833	"فجأة توفي كابتن الطائره فأصيب مساعد الكابتن بإنهيار عصبي.! وبتوجيه من برج المراقبه ، تولت المضيفة عملية الهبوط! طمأنت ركاب الطائرة ، ثم هبطت والله ستر

بمطار ميامي فجر اليوم🙏🙏🙏      منقول

#القاعدة_وداعش_صناعة_أمريكية_سعودية https://t.co/RmHuPHlBhR"
tweet-ar-834	"ولادة طفل بعين واحدة في اسرائيل ربما يكون الاعور الدجال: 

 http://t.co/jkZ9TnxhP4 By http://t.co/79iQjfQtpB"
tweet-ar-835	"((هرم بن بن))  الذي حير العلماء لالاف السنين ولم يتمكنوا حل اللغز 
الهرم مصنوع من الحجر الاسود ولكنه ليس حجر عادي لان كل مكوناته ليس لها وجود علي وجه الارض .. الحجر الاسود الحديدي لا يتواجد الا بالفضاء في النيازك الفضائيه وهنا يظهر اللغز الاخر لانه حجر حديدي صلد جدا https://t.co/oR43NMWfSW"
tweet-ar-836	"#غرائب_المستديرة 🤣🤣🤣
دانيال باديسلاف هو حارس مرمى روماني يصل وزنه إلى 130 كغ تسبب في نزول ناديه إلي الأقسام السفلى و عجز النادي عن طرده لأن أمه أحد ملاك وممولي النادي .

إستقال بسبب دانيال 4 مدربين و توفي آخر بنوبة قلبية كما اعتزل أحد لاعبي النادي اللعب نهائيا🤣🤣 https://t.co/8d4H8apP0M"
tweet-ar-837	"جبريل ""مهاجر غير شرعي ""  في مدينة ڤالنسيا الاسبانية ،سلم للشرطة ظرف بداخله مبلغ 4,350€ وجده في الشارع ضاع من مواطن فرنسي  وبعدما طلبوا منه أوراقه الشخصية تبين لهم أنه بلا فيزا
 فتم إعادته لموطنه الأصلي https://t.co/IGlYabyn4I"
tweet-ar-839	من النادر صورة يظهر فيها بوتين يقدم الضيافة لصدام حسين بنفسه .. عندما كان بوتين موظف لخدمة ضيوف الإتحاد السوفيتي https://t.co/ruT4xlc3nJ
tweet-ar-841	"#تحيا_فلسطين
وبكلّ فخر تمّ حرق ""
سفارة الإمارات في ليبيا"" وتفجيرها رداً على تدمير الإمارات لدولة ليبيا وقصفنا بالطائرات وتسببها بكل الكوارث والأزمات في ليبيا منذ ال2011 حتى اليوم وأي سياسي أو جهة أو قناة أو شخصية  منتمي لهذه الدويلة القذرة فليستعد فعمّا قريب سيأتيه الدور.🤨 https://t.co/awaEnatyUv"
tweet-ar-843	"انتم الانصار🐓ونحنا المهاجرين 🦊🦊
انتم الدجاج.......ونحنا الثعالب
صاحب بيتٍ تركي يرمي أغراض عائلة سورية في الشارع في مدينة 
( #غازي #عنتاب )
و سبحان الله الذي لم يُمهله طويلا شاهدوا ماذا حدث لهو https://t.co/sECX76npLx"
tweet-ar-844	البهايم دول دمروا ٦٠٠٠ شجرة مزروعة في شمال باكستان علشان في حيوان من اللي عاملين نفسهم شيوخ قالهم أن غرس الأشجار دي مخالف للإسلام https://t.co/CuJi9KfStd
tweet-ar-845	"موقع صدى البلد/ فيديو يظهر وكأن جسم مجهول يضرب مرفأ #بيروت قبل الانفجار المرعب #صدى_البلد #البلد #انفجار_بيروت - عبر تطبيق نبض @NabdApp 
https://t.co/B1sUykggcu"
tweet-ar-846	عند الاجابه على الهاتف المحمول يفضل صحيا  وضع المحمول على الاذن اليسرى #صحه http://t.co/nGVhKP20hF
tweet-ar-847	"كيف نستخدم ورق الألمنيوم في علاج الأمراض؟

https://t.co/6yI9pfQ7vz https://t.co/cLyYp6A0nB"
tweet-ar-848	"تحذير هذا المشهد قد لا يناسب الكل! 

عملية ولادة قيصرية لأم مصابة بفايروس كورونا، الأطباء يخرجون المولود وهو داخل الكيس الأمنيوسي بمهاره، تجنبا لانتقال العدوى، شاهد الطفل يتحرك داخل الكيس، ""سبحان الخالق المبدع المصور العظيم""🙏🏽
هو الذي يصوركم في الأرحام كيف يشاء! https://t.co/e4yi1deHQN"
tweet-ar-849	قناة فوكس نيوز المفضلة عند ترامب ، طلبت منه يطفي النور ويشغله في البيت الأبيض ان كان يشاهدهم الآن ، ما صدق خبر وسواها الخبل 😂😂😂😂😂😂😂 https://t.co/9sFG36PRjM
tweet-ar-850	"جندي يحمل الحمار على ظهره وسط حقل من الألغام..لكي لا يتسبب الحمار بجهله وقوائمه الأربع في انفجار أحد الألغام فيهلكه ويهلك رفاقه.
وهكذا نتحمل الجهلاء والثقلاء والحمقى والأغبياء لكي تستمر حياتنا. https://t.co/iEAmUoskW0"
tweet-ar-851	توفى أمس الاثنين الشيخ عبد الرحيم الشعراوى نجل الشيخ الشعراوى عاش ليكمل رسالة أبيه وتوفاه الله للاسف ماحدش افتكره لكن لو مغنية أو راقصة كانت التي تذكرتها رحمة الله عليه وعلى ابيه https://t.co/YoDXSSTTx6
tweet-ar-852	سعوديين يحتفلون بعيد ميلاد والِدهم فربطوه في بلالين ، خرجت عن السيطره جابوه من عند حدود سلطنه عمان . . https://t.co/hMeVhO4UwM
tweet-ar-853	برازيليون يعلقون مسؤولاً على العامود لنهبه المال العام ... كم عامود نحتاج في بلدنا؟ https://t.co/1AhyOQSzmo
tweet-ar-854	‼️تساؤل منطقي..   كيف ترامب يوقع على فاتورة بقيمة 6.2 تريليون دولار تخص مساعدات مالية لجائحة فيروس كورونا في يناير 2019م؟؟ بينما الجائحة بمسماها الحالي ما طلعت إلا في ديسمبر 2019م،، يعني طابخين الموضوع قبل  11 شهر من ظهور الجائحة الحالية وبنفس المسمى‼️ https://t.co/hnJU0rPf3G
tweet-ar-855	إعلامية إيطالية تقدم لوزير خارجية أميركا مارك بومبيو طعام للكلاب وتنصحه بأكلها ثلاث مرات يومياً كي يصبح الأميركيون أوفياء مثل الكلاب ....موقف شجاع https://t.co/yvfz1WLc6x
tweet-ar-857	هتافات  لصدام حسين و فلسطين أمام البيت الأبيض بجامعة البلقاء 😂😂😂 https://t.co/hVtUKOft7Q
tweet-ar-858	"#منقوول  

نائب في البرلمان البرازيلي لم يقتنع بارقام الاصابات بفايروس كورونا التي توردها الحكومة البرازيلية فقرر اقتحام احد المستشفيات مع انصاره قالت الحكومة انه
 يوجد 5000 اصابة في ذلك المستشفى واكتشف انه لا يوجد مريض واحد فيها !!؟

#كورونا https://t.co/SoXpOdFTRz"
tweet-ar-860	"#ترامب المتعجرف اصبح فأر
سبحان الله #يذل من يشاء

قائد أكبر قوة عسكرية في العالم و هو يخرج من مخبئه السري  https://t.co/bdldacVnVT"
tweet-ar-861	سرقة بنك في امريكا و توزيع الفلوس على الماره https://t.co/JXJzUxRf00
